Filename:	d:\clemens 2016\lme_0_11.drdd 
Operator ID:	 
Sample ID:	LME_0_11 
Comment: 	Isothermal 180C 4h 
Serial Number:	587P2203 
Data Collected:	10-10-2016 15:01:07 
Sample Weight:	14.400 mg 
Display Weight:	14.400 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files\PerkinElmer\Pyris\Calibrations\default.drdc 
Date/Time:	 
Initial Conditions 
Temperature:	 30.00 °C 
Y Initial:	20.00 mW 
Sample Rate:	Standard 
Baseline Filename:	D:\foostrum\FiberCore baseline.drdd 
End Condition:	Go To Load 
Total Points in Run:	14490 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Heat from 30.00°C to 180.00°C at 100.00°C/min 
 
2)	Hold for 240.0 min at 180.00°C 
 
1) Sapphire DSC Temperature Scan 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.     	Heat Flow      
	          	Heat Flow     	Heat Flow     	Temperature	Temperature	Gas Flow     	Calibration 
	149.450000	-0.393775	0.000000	180.000000	182.161591	0.000000	1.480999 
	149.466667	-0.393775	0.000000	180.000000	182.159729	0.000000	1.480999 
	149.483333	-0.393845	0.000000	180.000000	182.159729	0.000000	1.480999 
	149.500000	-0.393633	0.000000	180.000000	182.157867	0.000000	1.480999 
	149.516667	-0.392645	0.000000	180.000000	182.158173	0.000000	1.480999 
	149.533333	-0.391797	0.000000	180.000000	182.157867	0.000000	1.480999 
	149.550000	-0.391444	0.000000	180.000000	182.159409	0.000000	1.480999 
	149.566667	-0.391303	0.000000	180.000000	182.160034	0.000000	1.480999 
	149.583333	-0.390738	0.000000	180.000000	182.161270	0.000000	1.480999 
	149.600000	-0.390102	0.000000	180.000000	182.160965	0.000000	1.480999 
	149.616667	-0.389891	0.000000	180.000000	182.162201	0.000000	1.480999 
	149.633333	-0.388973	0.000000	180.000000	182.162506	0.000000	1.480999 
	149.650000	-0.389255	0.000000	180.000000	182.161591	0.000000	1.480999 
	149.666667	-0.390102	0.000000	180.000000	182.161896	0.000000	1.480999 
	149.683333	-0.389184	0.000000	180.000000	182.161896	0.000000	1.480999 
	149.700000	-0.388549	0.000000	180.000000	182.159409	0.000000	1.480999 
	149.716667	-0.388761	0.000000	180.000000	182.158173	0.000000	1.480999 
	149.733333	-0.388690	0.000000	180.000000	182.158798	0.000000	1.480999 
	149.750000	-0.389467	0.000000	180.000000	182.158173	0.000000	1.480999 
	149.766667	-0.389537	0.000000	180.000000	182.158478	0.000000	1.480999 
	149.783333	-0.388831	0.000000	180.000000	182.159103	0.000000	1.480999 
	149.800000	-0.388831	0.000000	180.000000	182.160965	0.000000	1.480999 
	149.816667	-0.388761	0.000000	180.000000	182.162827	0.000000	1.480999 
	149.833333	-0.389749	0.000000	180.000000	182.163437	0.000000	1.480999 
	149.850000	-0.388973	0.000000	180.000000	182.164063	0.000000	1.480999 
	149.866667	-0.388408	0.000000	180.000000	182.165298	0.000000	1.480999 
	149.883333	-0.387984	0.000000	180.000000	182.163132	0.000000	1.480999 
	149.900000	-0.388478	0.000000	180.000000	182.161896	0.000000	1.480999 
	149.916667	-0.388831	0.000000	180.000000	182.161591	0.000000	1.480999 
	149.933333	-0.388690	0.000000	180.000000	182.160660	0.000000	1.480999 
	149.950000	-0.388408	0.000000	180.000000	182.159729	0.000000	1.480999 
	149.966667	-0.388266	0.000000	180.000000	182.161270	0.000000	1.480999 
	149.983333	-0.388690	0.000000	180.000000	182.160965	0.000000	1.480999 
	150.000000	-0.389184	0.000000	180.000000	182.160660	0.000000	1.480999 
	150.016667	-0.388831	0.000000	180.000000	182.160965	0.000000	1.480999 
	150.033333	-0.388549	0.000000	180.000000	182.161591	0.000000	1.480999 
	150.050000	-0.388125	0.000000	180.000000	182.161270	0.000000	1.480999 
	150.066667	-0.388408	0.000000	180.000000	182.162201	0.000000	1.480999 
	150.083333	-0.388761	0.000000	180.000000	182.162827	0.000000	1.480999 
	150.100000	-0.389043	0.000000	180.000000	182.163757	0.000000	1.480999 
	150.116667	-0.389114	0.000000	180.000000	182.163132	0.000000	1.480999 
	150.133333	-0.389326	0.000000	180.000000	182.163757	0.000000	1.480999 
	150.150000	-0.390526	0.000000	180.000000	182.163132	0.000000	1.480999 
	150.166667	-0.390173	0.000000	180.000000	182.163757	0.000000	1.480999 
	150.183333	-0.390597	0.000000	180.000000	182.164063	0.000000	1.480999 
	150.200000	-0.390950	0.000000	180.000000	182.165298	0.000000	1.480999 
	150.216667	-0.391021	0.000000	180.000000	182.165619	0.000000	1.480999 
	150.233333	-0.391374	0.000000	180.000000	182.166550	0.000000	1.480999 
	150.250000	-0.391444	0.000000	180.000000	182.165298	0.000000	1.480999 
	150.266667	-0.391585	0.000000	180.000000	182.163757	0.000000	1.480999 
	150.283333	-0.391515	0.000000	180.000000	182.163132	0.000000	1.480999 
	150.300000	-0.391374	0.000000	180.000000	182.162201	0.000000	1.480999 
	150.316667	-0.391515	0.000000	180.000000	182.161591	0.000000	1.480999 
	150.333333	-0.391021	0.000000	180.000000	182.163132	0.000000	1.480999 
	150.350000	-0.390809	0.000000	180.000000	182.165619	0.000000	1.480999 
	150.366667	-0.390456	0.000000	180.000000	182.166855	0.000000	1.480999 
	150.383333	-0.390244	0.000000	180.000000	182.166229	0.000000	1.480999 
	150.400000	-0.390385	0.000000	180.000000	182.165298	0.000000	1.480999 
	150.416667	-0.390102	0.000000	180.000000	182.164063	0.000000	1.480999 
	150.433333	-0.389820	0.000000	180.000000	182.162201	0.000000	1.480999 
	150.450000	-0.389537	0.000000	180.000000	182.162827	0.000000	1.480999 
	150.466667	-0.390244	0.000000	180.000000	182.164688	0.000000	1.480999 
	150.483333	-0.390173	0.000000	180.000000	182.164368	0.000000	1.480999 
	150.500000	-0.389679	0.000000	180.000000	182.163437	0.000000	1.480999 
	150.516667	-0.390032	0.000000	180.000000	182.162201	0.000000	1.480999 
	150.533333	-0.389326	0.000000	180.000000	182.159103	0.000000	1.480999 
	150.550000	-0.389608	0.000000	180.000000	182.156616	0.000000	1.480999 
	150.566667	-0.390032	0.000000	180.000000	182.155685	0.000000	1.480999 
	150.583333	-0.389820	0.000000	180.000000	182.156616	0.000000	1.480999 
	150.600000	-0.388902	0.000000	180.000000	182.158173	0.000000	1.480999 
	150.616667	-0.388761	0.000000	180.000000	182.158478	0.000000	1.480999 
	150.633333	-0.388973	0.000000	180.000000	182.159409	0.000000	1.480999 
	150.650000	-0.388761	0.000000	180.000000	182.160034	0.000000	1.480999 
	150.666667	-0.388408	0.000000	180.000000	182.159103	0.000000	1.480999 
	150.683333	-0.388196	0.000000	180.000000	182.158798	0.000000	1.480999 
	150.700000	-0.387843	0.000000	180.000000	182.156937	0.000000	1.480999 
	150.716667	-0.387843	0.000000	180.000000	182.155380	0.000000	1.480999 
	150.733333	-0.387984	0.000000	180.000000	182.155685	0.000000	1.480999 
	150.750000	-0.387348	0.000000	180.000000	182.155075	0.000000	1.480999 
	150.766667	-0.386571	0.000000	180.000000	182.152588	0.000000	1.480999 
	150.783333	-0.386925	0.000000	180.000000	182.154449	0.000000	1.480999 
	150.800000	-0.386148	0.000000	180.000000	182.156311	0.000000	1.480999 
	150.816667	-0.386218	0.000000	180.000000	182.156006	0.000000	1.480999 
	150.833333	-0.386007	0.000000	180.000000	182.154755	0.000000	1.480999 
	150.850000	-0.385088	0.000000	180.000000	182.155075	0.000000	1.480999 
	150.866667	-0.384665	0.000000	180.000000	182.154449	0.000000	1.480999 
	150.883333	-0.384594	0.000000	180.000000	182.153519	0.000000	1.480999 
	150.900000	-0.384100	0.000000	180.000000	182.152588	0.000000	1.480999 
	150.916667	-0.383605	0.000000	180.000000	182.153519	0.000000	1.480999 
	150.933333	-0.383747	0.000000	180.000000	182.154755	0.000000	1.480999 
	150.950000	-0.384382	0.000000	180.000000	182.156311	0.000000	1.480999 
	150.966667	-0.383464	0.000000	180.000000	182.155685	0.000000	1.480999 
	150.983333	-0.384029	0.000000	180.000000	182.156006	0.000000	1.480999 
	151.000000	-0.383817	0.000000	180.000000	182.157547	0.000000	1.480999 
	151.016667	-0.384453	0.000000	180.000000	182.157547	0.000000	1.480999 
	151.033333	-0.384524	0.000000	180.000000	182.156616	0.000000	1.480999 
	151.050000	-0.384241	0.000000	180.000000	182.158173	0.000000	1.480999 
	151.066667	-0.384665	0.000000	180.000000	182.157242	0.000000	1.480999 
	151.083333	-0.385300	0.000000	180.000000	182.157242	0.000000	1.480999 
	151.100000	-0.385300	0.000000	180.000000	182.157242	0.000000	1.480999 
	151.116667	-0.385865	0.000000	180.000000	182.157867	0.000000	1.480999 
	151.133333	-0.386360	0.000000	180.000000	182.156311	0.000000	1.480999 
	151.150000	-0.386360	0.000000	180.000000	182.158478	0.000000	1.480999 
	151.166667	-0.386713	0.000000	180.000000	182.158478	0.000000	1.480999 
	151.183333	-0.388054	0.000000	180.000000	182.158173	0.000000	1.480999 
	151.200000	-0.388266	0.000000	180.000000	182.158798	0.000000	1.480999 
	151.216667	-0.388408	0.000000	180.000000	182.160660	0.000000	1.480999 
	151.233333	-0.388902	0.000000	180.000000	182.159729	0.000000	1.480999 
	151.250000	-0.390244	0.000000	180.000000	182.158798	0.000000	1.480999 
	151.266667	-0.390385	0.000000	180.000000	182.159103	0.000000	1.480999 
	151.283333	-0.389537	0.000000	180.000000	182.158478	0.000000	1.480999 
	151.300000	-0.390314	0.000000	180.000000	182.158173	0.000000	1.480999 
	151.316667	-0.390244	0.000000	180.000000	182.159729	0.000000	1.480999 
	151.333333	-0.390809	0.000000	180.000000	182.160660	0.000000	1.480999 
	151.350000	-0.390950	0.000000	180.000000	182.161896	0.000000	1.480999 
	151.366667	-0.391162	0.000000	180.000000	182.162201	0.000000	1.480999 
	151.383333	-0.391797	0.000000	180.000000	182.162827	0.000000	1.480999 
	151.400000	-0.392221	0.000000	180.000000	182.162827	0.000000	1.480999 
	151.416667	-0.391444	0.000000	180.000000	182.162827	0.000000	1.480999 
	151.433333	-0.392645	0.000000	180.000000	182.164063	0.000000	1.480999 
	151.450000	-0.393563	0.000000	180.000000	182.164063	0.000000	1.480999 
	151.466667	-0.393210	0.000000	180.000000	182.163757	0.000000	1.480999 
	151.483333	-0.393492	0.000000	180.000000	182.163132	0.000000	1.480999 
	151.500000	-0.393351	0.000000	180.000000	182.164063	0.000000	1.480999 
	151.516667	-0.392574	0.000000	180.000000	182.164063	0.000000	1.480999 
	151.533333	-0.393139	0.000000	180.000000	182.164063	0.000000	1.480999 
	151.550000	-0.393280	0.000000	180.000000	182.164368	0.000000	1.480999 
	151.566667	-0.393068	0.000000	180.000000	182.164688	0.000000	1.480999 
	151.583333	-0.392009	0.000000	180.000000	182.163757	0.000000	1.480999 
	151.600000	-0.392715	0.000000	180.000000	182.162827	0.000000	1.480999 
	151.616667	-0.391656	0.000000	180.000000	182.162827	0.000000	1.480999 
	151.633333	-0.392080	0.000000	180.000000	182.161896	0.000000	1.480999 
	151.650000	-0.392009	0.000000	180.000000	182.162506	0.000000	1.480999 
	151.666667	-0.391303	0.000000	180.000000	182.163132	0.000000	1.480999 
	151.683333	-0.389891	0.000000	180.000000	182.163132	0.000000	1.480999 
	151.700000	-0.389749	0.000000	180.000000	182.164368	0.000000	1.480999 
	151.716667	-0.389679	0.000000	180.000000	182.164368	0.000000	1.480999 
	151.733333	-0.389467	0.000000	180.000000	182.163757	0.000000	1.480999 
	151.750000	-0.389184	0.000000	180.000000	182.164993	0.000000	1.480999 
	151.766667	-0.389326	0.000000	180.000000	182.166229	0.000000	1.480999 
	151.783333	-0.389891	0.000000	180.000000	182.166855	0.000000	1.480999 
	151.800000	-0.389961	0.000000	180.000000	182.166855	0.000000	1.480999 
	151.816667	-0.390314	0.000000	180.000000	182.168411	0.000000	1.480999 
	151.833333	-0.389255	0.000000	180.000000	182.167160	0.000000	1.480999 
	151.850000	-0.389608	0.000000	180.000000	182.164688	0.000000	1.480999 
	151.866667	-0.389326	0.000000	180.000000	182.162506	0.000000	1.480999 
	151.883333	-0.389255	0.000000	180.000000	182.163132	0.000000	1.480999 
	151.900000	-0.388902	0.000000	180.000000	182.162201	0.000000	1.480999 
	151.916667	-0.388549	0.000000	180.000000	182.162506	0.000000	1.480999 
	151.933333	-0.389114	0.000000	180.000000	182.164368	0.000000	1.480999 
	151.950000	-0.389467	0.000000	180.000000	182.165298	0.000000	1.480999 
	151.966667	-0.389184	0.000000	180.000000	182.165619	0.000000	1.480999 
	151.983333	-0.388973	0.000000	180.000000	182.164688	0.000000	1.480999 
	152.000000	-0.388196	0.000000	180.000000	182.165924	0.000000	1.480999 
	152.016667	-0.388831	0.000000	180.000000	182.164688	0.000000	1.480999 
	152.033333	-0.387348	0.000000	180.000000	182.161896	0.000000	1.480999 
	152.050000	-0.386571	0.000000	180.000000	182.161896	0.000000	1.480999 
	152.066667	-0.386642	0.000000	180.000000	182.161591	0.000000	1.480999 
	152.083333	-0.386360	0.000000	180.000000	182.159103	0.000000	1.480999 
	152.100000	-0.386360	0.000000	180.000000	182.158478	0.000000	1.480999 
	152.116667	-0.386007	0.000000	180.000000	182.160965	0.000000	1.480999 
	152.133333	-0.384947	0.000000	180.000000	182.161591	0.000000	1.480999 
	152.150000	-0.385512	0.000000	180.000000	182.162827	0.000000	1.480999 
	152.166667	-0.385653	0.000000	180.000000	182.163437	0.000000	1.480999 
	152.183333	-0.385512	0.000000	180.000000	182.164993	0.000000	1.480999 
	152.200000	-0.385159	0.000000	180.000000	182.164063	0.000000	1.480999 
	152.216667	-0.385865	0.000000	180.000000	182.161896	0.000000	1.480999 
	152.233333	-0.386077	0.000000	180.000000	182.161591	0.000000	1.480999 
	152.250000	-0.386148	0.000000	180.000000	182.160660	0.000000	1.480999 
	152.266667	-0.385512	0.000000	180.000000	182.160034	0.000000	1.480999 
	152.283333	-0.385936	0.000000	180.000000	182.160660	0.000000	1.480999 
	152.300000	-0.385865	0.000000	180.000000	182.160034	0.000000	1.480999 
	152.316667	-0.385795	0.000000	180.000000	182.159729	0.000000	1.480999 
	152.333333	-0.385865	0.000000	180.000000	182.159103	0.000000	1.480999 
	152.350000	-0.385795	0.000000	180.000000	182.158478	0.000000	1.480999 
	152.366667	-0.386007	0.000000	180.000000	182.157547	0.000000	1.480999 
	152.383333	-0.386148	0.000000	180.000000	182.160034	0.000000	1.480999 
	152.400000	-0.385300	0.000000	180.000000	182.160660	0.000000	1.480999 
	152.416667	-0.386501	0.000000	180.000000	182.162827	0.000000	1.480999 
	152.433333	-0.386430	0.000000	180.000000	182.162506	0.000000	1.480999 
	152.450000	-0.387066	0.000000	180.000000	182.162827	0.000000	1.480999 
	152.466667	-0.387207	0.000000	180.000000	182.162201	0.000000	1.480999 
	152.483333	-0.387913	0.000000	180.000000	182.161591	0.000000	1.480999 
	152.500000	-0.388054	0.000000	180.000000	182.160965	0.000000	1.480999 
	152.516667	-0.387560	0.000000	180.000000	182.161270	0.000000	1.480999 
	152.533333	-0.388054	0.000000	180.000000	182.162827	0.000000	1.480999 
	152.550000	-0.388408	0.000000	180.000000	182.163437	0.000000	1.480999 
	152.566667	-0.388478	0.000000	180.000000	182.164993	0.000000	1.480999 
	152.583333	-0.389043	0.000000	180.000000	182.164993	0.000000	1.480999 
	152.600000	-0.389467	0.000000	180.000000	182.166229	0.000000	1.480999 
	152.616667	-0.390314	0.000000	180.000000	182.165619	0.000000	1.480999 
	152.633333	-0.390667	0.000000	180.000000	182.165298	0.000000	1.480999 
	152.650000	-0.390385	0.000000	180.000000	182.164688	0.000000	1.480999 
	152.666667	-0.391727	0.000000	180.000000	182.165619	0.000000	1.480999 
	152.683333	-0.391444	0.000000	180.000000	182.166229	0.000000	1.480999 
	152.700000	-0.391868	0.000000	180.000000	182.166550	0.000000	1.480999 
	152.716667	-0.391374	0.000000	180.000000	182.166229	0.000000	1.480999 
	152.733333	-0.391727	0.000000	180.000000	182.164993	0.000000	1.480999 
	152.750000	-0.391232	0.000000	180.000000	182.165924	0.000000	1.480999 
	152.766667	-0.391585	0.000000	180.000000	182.164368	0.000000	1.480999 
	152.783333	-0.392080	0.000000	180.000000	182.164063	0.000000	1.480999 
	152.800000	-0.391515	0.000000	180.000000	182.164063	0.000000	1.480999 
	152.816667	-0.391374	0.000000	180.000000	182.165924	0.000000	1.480999 
	152.833333	-0.390738	0.000000	180.000000	182.166550	0.000000	1.480999 
	152.850000	-0.389820	0.000000	180.000000	182.166229	0.000000	1.480999 
	152.866667	-0.389467	0.000000	180.000000	182.165924	0.000000	1.480999 
	152.883333	-0.389961	0.000000	180.000000	182.168411	0.000000	1.480999 
	152.900000	-0.389396	0.000000	180.000000	182.166855	0.000000	1.480999 
	152.916667	-0.388902	0.000000	180.000000	182.166855	0.000000	1.480999 
	152.933333	-0.388902	0.000000	180.000000	182.167786	0.000000	1.480999 
	152.950000	-0.388831	0.000000	180.000000	182.168091	0.000000	1.480999 
	152.966667	-0.388761	0.000000	180.000000	182.165619	0.000000	1.480999 
	152.983333	-0.389326	0.000000	180.000000	182.164993	0.000000	1.480999 
	153.000000	-0.388973	0.000000	180.000000	182.160339	0.000000	1.480999 
	153.016667	-0.388478	0.000000	180.000000	182.159103	0.000000	1.480999 
	153.033333	-0.388831	0.000000	180.000000	182.158173	0.000000	1.480999 
	153.050000	-0.387984	0.000000	180.000000	182.156937	0.000000	1.480999 
	153.066667	-0.387701	0.000000	180.000000	182.156937	0.000000	1.480999 
	153.083333	-0.386925	0.000000	180.000000	182.158478	0.000000	1.480999 
	153.100000	-0.386148	0.000000	180.000000	182.157867	0.000000	1.480999 
	153.116667	-0.386077	0.000000	180.000000	182.156937	0.000000	1.480999 
	153.133333	-0.386007	0.000000	180.000000	182.157242	0.000000	1.480999 
	153.150000	-0.385018	0.000000	180.000000	182.157242	0.000000	1.480999 
	153.166667	-0.384241	0.000000	180.000000	182.157867	0.000000	1.480999 
	153.183333	-0.383959	0.000000	180.000000	182.159729	0.000000	1.480999 
	153.200000	-0.383888	0.000000	180.000000	182.160965	0.000000	1.480999 
	153.216667	-0.384170	0.000000	180.000000	182.161270	0.000000	1.480999 
	153.233333	-0.383817	0.000000	180.000000	182.161591	0.000000	1.480999 
	153.250000	-0.383676	0.000000	180.000000	182.156311	0.000000	1.480999 
	153.266667	-0.383464	0.000000	180.000000	182.154144	0.000000	1.480999 
	153.283333	-0.382193	0.000000	180.000000	182.151031	0.000000	1.480999 
	153.300000	-0.382193	0.000000	180.000000	182.149490	0.000000	1.480999 
	153.316667	-0.381840	0.000000	180.000000	182.147934	0.000000	1.480999 
	153.333333	-0.382052	0.000000	180.000000	182.151657	0.000000	1.480999 
	153.350000	-0.382899	0.000000	180.000000	182.151657	0.000000	1.480999 
	153.366667	-0.384029	0.000000	180.000000	182.152283	0.000000	1.480999 
	153.383333	-0.383252	0.000000	180.000000	182.152283	0.000000	1.480999 
	153.400000	-0.383252	0.000000	180.000000	182.151352	0.000000	1.480999 
	153.416667	-0.382546	0.000000	180.000000	182.151962	0.000000	1.480999 
	153.433333	-0.382758	0.000000	180.000000	182.153519	0.000000	1.480999 
	153.450000	-0.383464	0.000000	180.000000	182.155075	0.000000	1.480999 
	153.466667	-0.383394	0.000000	180.000000	182.155380	0.000000	1.480999 
	153.483333	-0.383747	0.000000	180.000000	182.157242	0.000000	1.480999 
	153.500000	-0.383888	0.000000	180.000000	182.155685	0.000000	1.480999 
	153.516667	-0.384735	0.000000	180.000000	182.153214	0.000000	1.480999 
	153.533333	-0.384735	0.000000	180.000000	182.152893	0.000000	1.480999 
	153.550000	-0.386007	0.000000	180.000000	182.153214	0.000000	1.480999 
	153.566667	-0.385865	0.000000	180.000000	182.153214	0.000000	1.480999 
	153.583333	-0.386289	0.000000	180.000000	182.154144	0.000000	1.480999 
	153.600000	-0.386218	0.000000	180.000000	182.154449	0.000000	1.480999 
	153.616667	-0.386783	0.000000	180.000000	182.155380	0.000000	1.480999 
	153.633333	-0.387066	0.000000	180.000000	182.153824	0.000000	1.480999 
	153.650000	-0.386289	0.000000	180.000000	182.155075	0.000000	1.480999 
	153.666667	-0.386007	0.000000	180.000000	182.156311	0.000000	1.480999 
	153.683333	-0.385653	0.000000	180.000000	182.157547	0.000000	1.480999 
	153.700000	-0.386501	0.000000	180.000000	182.156616	0.000000	1.480999 
	153.716667	-0.386501	0.000000	180.000000	182.156937	0.000000	1.480999 
	153.733333	-0.386430	0.000000	180.000000	182.155075	0.000000	1.480999 
	153.750000	-0.386783	0.000000	180.000000	182.154755	0.000000	1.480999 
	153.766667	-0.386642	0.000000	180.000000	182.154755	0.000000	1.480999 
	153.783333	-0.386571	0.000000	180.000000	182.155380	0.000000	1.480999 
	153.800000	-0.387278	0.000000	180.000000	182.158173	0.000000	1.480999 
	153.816667	-0.387490	0.000000	180.000000	182.158478	0.000000	1.480999 
	153.833333	-0.387701	0.000000	180.000000	182.156937	0.000000	1.480999 
	153.850000	-0.387984	0.000000	180.000000	182.156937	0.000000	1.480999 
	153.866667	-0.388619	0.000000	180.000000	182.156616	0.000000	1.480999 
	153.883333	-0.388478	0.000000	180.000000	182.155380	0.000000	1.480999 
	153.900000	-0.387843	0.000000	180.000000	182.157547	0.000000	1.480999 
	153.916667	-0.389184	0.000000	180.000000	182.159103	0.000000	1.480999 
	153.933333	-0.389114	0.000000	180.000000	182.158798	0.000000	1.480999 
	153.950000	-0.388973	0.000000	180.000000	182.159409	0.000000	1.480999 
	153.966667	-0.389255	0.000000	180.000000	182.159729	0.000000	1.480999 
	153.983333	-0.389326	0.000000	180.000000	182.160339	0.000000	1.480999 
	154.000000	-0.389114	0.000000	180.000000	182.160660	0.000000	1.480999 
	154.016667	-0.389679	0.000000	180.000000	182.160034	0.000000	1.480999 
	154.033333	-0.389820	0.000000	180.000000	182.159103	0.000000	1.480999 
	154.050000	-0.390173	0.000000	180.000000	182.158798	0.000000	1.480999 
	154.066667	-0.390173	0.000000	180.000000	182.157242	0.000000	1.480999 
	154.083333	-0.390244	0.000000	180.000000	182.156937	0.000000	1.480999 
	154.100000	-0.390667	0.000000	180.000000	182.158173	0.000000	1.480999 
	154.116667	-0.390102	0.000000	180.000000	182.158798	0.000000	1.480999 
	154.133333	-0.389255	0.000000	180.000000	182.159409	0.000000	1.480999 
	154.150000	-0.389396	0.000000	180.000000	182.158173	0.000000	1.480999 
	154.166667	-0.389961	0.000000	180.000000	182.159103	0.000000	1.480999 
	154.183333	-0.389396	0.000000	180.000000	182.158798	0.000000	1.480999 
	154.200000	-0.389396	0.000000	180.000000	182.157867	0.000000	1.480999 
	154.216667	-0.389820	0.000000	180.000000	182.156006	0.000000	1.480999 
	154.233333	-0.389467	0.000000	180.000000	182.156937	0.000000	1.480999 
	154.250000	-0.388408	0.000000	180.000000	182.156311	0.000000	1.480999 
	154.266667	-0.388690	0.000000	180.000000	182.155380	0.000000	1.480999 
	154.283333	-0.388337	0.000000	180.000000	182.155685	0.000000	1.480999 
	154.300000	-0.388831	0.000000	180.000000	182.158478	0.000000	1.480999 
	154.316667	-0.387772	0.000000	180.000000	182.158478	0.000000	1.480999 
	154.333333	-0.388196	0.000000	180.000000	182.159409	0.000000	1.480999 
	154.350000	-0.387136	0.000000	180.000000	182.159729	0.000000	1.480999 
	154.366667	-0.386501	0.000000	180.000000	182.160660	0.000000	1.480999 
	154.383333	-0.386501	0.000000	180.000000	182.158798	0.000000	1.480999 
	154.400000	-0.386289	0.000000	180.000000	182.159409	0.000000	1.480999 
	154.416667	-0.386925	0.000000	180.000000	182.157242	0.000000	1.480999 
	154.433333	-0.386713	0.000000	180.000000	182.158798	0.000000	1.480999 
	154.450000	-0.387136	0.000000	180.000000	182.157867	0.000000	1.480999 
	154.466667	-0.386642	0.000000	180.000000	182.157867	0.000000	1.480999 
	154.483333	-0.387207	0.000000	180.000000	182.154755	0.000000	1.480999 
	154.500000	-0.386713	0.000000	180.000000	182.154755	0.000000	1.480999 
	154.516667	-0.386995	0.000000	180.000000	182.155075	0.000000	1.480999 
	154.533333	-0.386783	0.000000	180.000000	182.155380	0.000000	1.480999 
	154.550000	-0.386571	0.000000	180.000000	182.156006	0.000000	1.480999 
	154.566667	-0.385936	0.000000	180.000000	182.158798	0.000000	1.480999 
	154.583333	-0.386007	0.000000	180.000000	182.160660	0.000000	1.480999 
	154.600000	-0.386571	0.000000	180.000000	182.161896	0.000000	1.480999 
	154.616667	-0.386430	0.000000	180.000000	182.163132	0.000000	1.480999 
	154.633333	-0.386571	0.000000	180.000000	182.163132	0.000000	1.480999 
	154.650000	-0.386218	0.000000	180.000000	182.164688	0.000000	1.480999 
	154.666667	-0.386360	0.000000	180.000000	182.162827	0.000000	1.480999 
	154.683333	-0.386783	0.000000	180.000000	182.161270	0.000000	1.480999 
	154.700000	-0.387490	0.000000	180.000000	182.161591	0.000000	1.480999 
	154.716667	-0.388549	0.000000	180.000000	182.161896	0.000000	1.480999 
	154.733333	-0.388761	0.000000	180.000000	182.160339	0.000000	1.480999 
	154.750000	-0.389255	0.000000	180.000000	182.163132	0.000000	1.480999 
	154.766667	-0.389184	0.000000	180.000000	182.164368	0.000000	1.480999 
	154.783333	-0.389961	0.000000	180.000000	182.163132	0.000000	1.480999 
	154.800000	-0.390597	0.000000	180.000000	182.161896	0.000000	1.480999 
	154.816667	-0.391162	0.000000	180.000000	182.162506	0.000000	1.480999 
	154.833333	-0.391656	0.000000	180.000000	182.160660	0.000000	1.480999 
	154.850000	-0.391797	0.000000	180.000000	182.160965	0.000000	1.480999 
	154.866667	-0.391374	0.000000	180.000000	182.160965	0.000000	1.480999 
	154.883333	-0.392080	0.000000	180.000000	182.161270	0.000000	1.480999 
	154.900000	-0.392715	0.000000	180.000000	182.160660	0.000000	1.480999 
	154.916667	-0.392433	0.000000	180.000000	182.162201	0.000000	1.480999 
	154.933333	-0.392292	0.000000	180.000000	182.160965	0.000000	1.480999 
	154.950000	-0.391374	0.000000	180.000000	182.161591	0.000000	1.480999 
	154.966667	-0.391585	0.000000	180.000000	182.162201	0.000000	1.480999 
	154.983333	-0.391444	0.000000	180.000000	182.162201	0.000000	1.480999 
	155.000000	-0.392009	0.000000	180.000000	182.162506	0.000000	1.480999 
	155.016667	-0.391091	0.000000	180.000000	182.160660	0.000000	1.480999 
	155.033333	-0.390244	0.000000	180.000000	182.161270	0.000000	1.480999 
	155.050000	-0.389679	0.000000	180.000000	182.160339	0.000000	1.480999 
	155.066667	-0.389184	0.000000	180.000000	182.159409	0.000000	1.480999 
	155.083333	-0.388337	0.000000	180.000000	182.157547	0.000000	1.480999 
	155.100000	-0.388196	0.000000	180.000000	182.156616	0.000000	1.480999 
	155.116667	-0.387490	0.000000	180.000000	182.155380	0.000000	1.480999 
	155.133333	-0.386642	0.000000	180.000000	182.155075	0.000000	1.480999 
	155.150000	-0.386854	0.000000	180.000000	182.156006	0.000000	1.480999 
	155.166667	-0.386148	0.000000	180.000000	182.153824	0.000000	1.480999 
	155.183333	-0.385230	0.000000	180.000000	182.154144	0.000000	1.480999 
	155.200000	-0.384524	0.000000	180.000000	182.153824	0.000000	1.480999 
	155.216667	-0.384382	0.000000	180.000000	182.154755	0.000000	1.480999 
	155.233333	-0.383464	0.000000	180.000000	182.153824	0.000000	1.480999 
	155.250000	-0.383959	0.000000	180.000000	182.156311	0.000000	1.480999 
	155.266667	-0.384029	0.000000	180.000000	182.157547	0.000000	1.480999 
	155.283333	-0.383111	0.000000	180.000000	182.154755	0.000000	1.480999 
	155.300000	-0.382476	0.000000	180.000000	182.152283	0.000000	1.480999 
	155.316667	-0.382405	0.000000	180.000000	182.150421	0.000000	1.480999 
