Filename:	D:\Clemens 2016\LME_0_12b.drdd 
Operator ID:	 
Sample ID:	LME_0_12b 
Comment: 	Isothermal 150C /480min 
Serial Number:	587P2203 
Data Collected:	25-10-2016 22:07:22 
Sample Weight:	10.400 mg 
Display Weight:	10.400 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files\PerkinElmer\Pyris\Calibrations\default.drdc 
Date/Time:	 
Initial Conditions 
Temperature:	 100.00 °C 
Y Initial:	20.00 mW 
Sample Rate:	Standard 
Baseline Filename:	D:\foostrum\FiberCore baseline.drdd 
End Condition:	Go To Load 
Total Points in Run:	28830 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Heat from 100.00°C to 150.00°C at 100.00°C/min 
 
2)	Hold for 480.0 min at 150.00°C 
 
1) Sapphire DSC Temperature Scan 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.     	Heat Flow      
	          	Heat Flow     	Heat Flow     	Temperature	Temperature	Gas Flow     	Calibration 
	4.750000	1.750518	0.000000	150.000000	152.761932	0.000000	1.480999 
	4.766667	1.753554	0.000000	150.000000	152.762543	0.000000	1.480999 
	4.783333	1.755744	0.000000	150.000000	152.762848	0.000000	1.480999 
	4.800000	1.758780	0.000000	150.000000	152.764374	0.000000	1.480999 
	4.816667	1.761252	0.000000	150.000000	152.766830	0.000000	1.480999 
	4.833333	1.763723	0.000000	150.000000	152.768051	0.000000	1.480999 
	4.850000	1.766054	0.000000	150.000000	152.769577	0.000000	1.480999 
	4.866667	1.769656	0.000000	150.000000	152.770813	0.000000	1.480999 
	4.883333	1.770856	0.000000	150.000000	152.772034	0.000000	1.480999 
	4.900000	1.773328	0.000000	150.000000	152.771118	0.000000	1.480999 
	4.916667	1.776011	0.000000	150.000000	152.772339	0.000000	1.480999 
	4.933333	1.778201	0.000000	150.000000	152.774796	0.000000	1.480999 
	4.950000	1.780531	0.000000	150.000000	152.776016	0.000000	1.480999 
	4.966667	1.783144	0.000000	150.000000	152.776016	0.000000	1.480999 
	4.983333	1.784980	0.000000	150.000000	152.777542	0.000000	1.480999 
	5.000000	1.787098	0.000000	150.000000	152.780304	0.000000	1.480999 
